
Record    Record:Dissimilarity, k = 10
Record = 313 [(312, 0.0), (100, 0.01), (502, 0.01), (390, 0.01), (270, 0.01), (191, 0.01), (344, 0.02), (478, 0.02), (9, 0.02), (92, 0.02)]
Record = 314 [(199, 0.15), (4, 0.16), (248, 0.19), (283, 0.2), (380, 0.21), (435, 0.22), (357, 0.22), (171, 0.22), (459, 0.22), (87, 0.25)]
Record = 315 [(450, 0.01), (190, 0.01), (159, 0.01), (427, 0.02), (316, 0.02), (345, 0.03), (509, 0.03), (263, 0.04), (157, 0.05), (375, 0.07)]
Record = 316 [(315, 0.02), (450, 0.04), (159, 0.04), (190, 0.05), (509, 0.06), (427, 0.08), (345, 0.08), (157, 0.11), (263, 0.11), (375, 0.13)]
Record = 317 [(327, 0.01), (156, 0.02), (13, 0.05), (345, 1.0), (427, 1.01), (263, 1.01), (397, 1.02), (266, 1.02), (190, 1.02), (157, 1.02)]
Record = 318 [(264, 0.04), (441, 0.04), (273, 0.05), (355, 0.07), (212, 0.2), (472, 1.02), (279, 1.03), (81, 1.04), (143, 1.05), (353, 1.05)]
Record = 319 [(485, 0.01), (437, 0.03), (75, 0.1), (374, 0.5), (22, 1.01), (372, 1.01), (501, 1.01), (244, 1.01), (326, 1.01), (285, 1.01)]
Record = 320 [(63, 0.0), (226, 0.01), (171, 0.01), (373, 0.01), (357, 0.01), (59, 0.01), (283, 0.02), (87, 0.02), (12, 0.03), (494, 0.03)]
Record = 321 [(311, 0.07), (160, 1.01), (506, 1.01), (466, 1.02), (77, 1.02), (415, 1.02), (36, 1.04), (154, 1.04), (256, 1.06), (72, 1.06)]
Record = 322 [(322, 0.0), (325, 0.01), (105, 0.01), (141, 0.01), (433, 0.02), (38, 0.02), (106, 0.02), (479, 0.02), (269, 0.03), (424, 0.03)]
Record = 323 [(67, 0.01), (297, 0.02), (324, 0.04), (184, 0.13), (245, 1.01), (315, 1.01), (316, 1.01), (159, 1.01), (440, 1.02), (306, 1.02)]
Record = 324 [(67, 0.02), (323, 0.04), (297, 0.05), (184, 0.14), (450, 1.0), (427, 1.01), (315, 1.02), (190, 1.02), (509, 1.03), (159, 1.04)]
Record = 325 [(178, 0.0), (38, 0.01), (105, 0.01), (106, 0.01), (322, 0.01), (141, 0.01), (433, 0.02), (269, 0.02), (424, 0.04), (479, 0.04)]
Record = 326 [(244, 0.01), (372, 0.01), (22, 0.02), (200, 0.02), (285, 0.02), (213, 0.04), (223, 0.04), (34, 0.05), (164, 0.06), (474, 0.06)]
Record = 327 [(156, 0.01), (317, 0.01), (13, 0.04), (118, 1.01), (263, 1.01), (345, 1.01), (266, 1.01), (375, 1.01), (157, 1.01), (60, 1.02)]
Record = 328 [(142, 0.06), (166, 0.25), (117, 0.38), (404, 0.78), (113, 1.0), (419, 1.0), (188, 1.0), (179, 1.01), (147, 1.01), (411, 1.01)]
Record = 329 [(352, 1.04), (339, 1.04), (440, 1.12), (503, 1.14), (470, 1.2), (476, 1.48), (251, 1.77), (358, 1.83), (427, 2.01), (190, 2.02)]
Record = 330 [(139, 0.22), (136, 0.23), (432, 1.01), (5, 1.01), (429, 1.01), (416, 1.02), (146, 1.02), (83, 1.02), (269, 1.02), (519, 1.03)]
Record = 331 [(385, 1.01), (455, 1.01), (480, 1.02), (40, 1.11), (69, 1.42), (266, 2.0), (159, 2.0), (297, 2.01), (190, 2.01), (345, 2.01)]
Record = 332 [(473, 0.01), (110, 0.01), (310, 0.02), (467, 0.03), (220, 0.04), (205, 0.06), (246, 0.09), (486, 0.12), (335, 0.12), (140, 0.15)]
Record = 333 [(215, 0.0), (225, 0.01), (309, 0.07), (469, 0.1), (477, 0.42), (107, 0.81), (17, 1.02), (53, 1.03), (404, 1.03), (458, 1.05)]
Record = 334 [(343, 0.0), (409, 0.01), (235, 0.01), (423, 0.04), (360, 0.05), (71, 0.05), (305, 0.06), (230, 0.06), (340, 0.07), (222, 0.07)]
Record = 335 [(401, 0.01), (486, 0.01), (140, 0.01), (367, 0.01), (449, 0.02), (203, 0.02), (151, 0.02), (187, 0.02), (511, 0.03), (246, 0.03)]
Record = 336 [(37, 0.04), (218, 0.16), (102, 1.02), (104, 1.03), (468, 1.04), (48, 1.05), (152, 1.05), (353, 1.06), (412, 1.06), (239, 1.08)]
Record = 337 [(493, 0.53), (153, 0.54), (398, 0.6), (457, 0.61), (471, 0.71), (303, 0.92), (284, 1.05), (163, 1.1), (410, 1.1), (91, 1.1)]
Record = 338 [(112, 0.01), (95, 0.01), (434, 0.02), (488, 0.02), (505, 0.03), (269, 0.03), (240, 0.05), (5, 0.05), (90, 0.05), (432, 0.06)]
Record = 339 [(384, 1.01), (176, 1.02), (118, 1.04), (263, 1.04), (329, 1.04), (345, 1.04), (427, 1.04), (157, 1.05), (36, 1.06), (190, 1.06)]
Record = 340 [(369, 0.01), (18, 0.01), (389, 0.01), (7, 0.01), (89, 0.01), (491, 0.01), (45, 0.01), (222, 0.01), (230, 0.02), (409, 0.03)]
Record = 341 [(456, 0.0), (290, 0.01), (259, 0.01), (133, 0.01), (391, 0.01), (180, 0.04), (498, 0.04), (386, 0.06), (174, 0.06), (125, 0.06)]
Record = 342 [(435, 0.01), (42, 0.01), (137, 0.02), (320, 0.04), (171, 0.04), (380, 0.04), (63, 0.04), (59, 0.05), (87, 0.05), (459, 0.06)]
Record = 343 [(343, 0.0), (409, 0.01), (235, 0.01), (423, 0.04), (305, 0.05), (360, 0.05), (71, 0.05), (230, 0.06), (340, 0.07), (222, 0.07)]
Record = 344 [(270, 0.0), (191, 0.01), (390, 0.02), (502, 0.02), (313, 0.02), (100, 0.03), (9, 0.03), (312, 0.03), (92, 0.03), (70, 0.04)]
Record = 345 [(263, 0.01), (427, 0.01), (157, 0.01), (190, 0.01), (159, 0.01), (375, 0.02), (118, 0.02), (315, 0.03), (60, 0.03), (450, 0.04)]
Record = 346 [(327, 2.05), (156, 2.08), (167, 2.1), (218, 2.1), (317, 2.1), (13, 2.1), (517, 2.12), (396, 2.14), (81, 2.18), (465, 2.18)]
Record = 347 [(0, 0.0), (241, 0.0), (395, 0.01), (179, 0.01), (70, 0.01), (475, 0.01), (376, 0.01), (30, 0.01), (27, 0.01), (451, 0.01)]
Record = 348 [(101, 0.01), (501, 0.01), (491, 0.02), (89, 0.03), (369, 0.04), (340, 0.04), (45, 0.04), (7, 0.05), (389, 0.05), (222, 0.05)]
Record = 349 [(371, 0.01), (461, 0.01), (307, 0.02), (0, 0.04), (27, 0.04), (179, 0.04), (518, 0.04), (347, 0.04), (395, 0.04), (30, 0.04)]
Record = 350 [(369, 0.17), (389, 0.17), (7, 0.17), (89, 0.17), (491, 0.17), (45, 0.17), (340, 0.18), (222, 0.18), (101, 0.18), (18, 0.19)]
Record = 351 [(20, 0.01), (478, 0.01), (229, 0.02), (100, 0.03), (86, 0.03), (313, 0.03), (312, 0.04), (25, 0.04), (187, 0.04), (390, 0.04)]
Record = 352 [(440, 0.26), (358, 0.9), (435, 1.01), (380, 1.01), (104, 1.03), (342, 1.03), (42, 1.03), (459, 1.03), (102, 1.03), (329, 1.04)]
Record = 353 [(468, 0.01), (152, 0.01), (472, 0.02), (102, 0.04), (104, 0.04), (412, 0.05), (497, 0.06), (143, 0.06), (279, 0.09), (308, 0.37)]
Record = 354 [(67, 1.02), (324, 1.04), (323, 1.06), (184, 1.08), (297, 1.1), (273, 2.0), (264, 2.0), (355, 2.01), (441, 2.02), (80, 2.03)]
Record = 355 [(273, 0.01), (264, 0.01), (441, 0.05), (318, 0.07), (212, 0.09), (497, 1.01), (143, 1.01), (472, 1.02), (279, 1.04), (173, 1.04)]
Record = 356 [(295, 0.01), (253, 0.02), (57, 0.09), (129, 0.13), (96, 0.15), (289, 0.15), (85, 0.92), (151, 1.0), (140, 1.0), (367, 1.01)]
Record = 357 [(171, 0.0), (283, 0.0), (320, 0.01), (226, 0.01), (4, 0.01), (199, 0.01), (120, 0.01), (373, 0.02), (12, 0.02), (63, 0.02)]
Record = 358 [(440, 0.82), (352, 0.9), (79, 1.01), (515, 1.02), (217, 1.02), (504, 1.04), (405, 1.08), (49, 1.08), (210, 1.11), (231, 1.19)]
Record = 359 [(8, 0.8), (378, 0.82), (238, 0.82), (296, 0.91), (116, 0.94), (182, 0.94), (53, 1.06), (458, 1.06), (255, 1.06), (407, 1.09)]
Record = 360 [(305, 0.0), (230, 0.0), (71, 0.0), (423, 0.01), (222, 0.02), (235, 0.03), (7, 0.03), (409, 0.03), (340, 0.04), (45, 0.04)]
Record = 361 [(83, 0.07), (464, 1.01), (178, 1.01), (322, 1.01), (141, 1.02), (325, 1.02), (105, 1.02), (479, 1.02), (38, 1.03), (106, 1.04)]
Record = 362 [(265, 1.19), (506, 1.23), (139, 1.34), (330, 1.48), (136, 1.58), (150, 2.15), (271, 2.16), (426, 2.16), (428, 2.17), (28, 2.17)]
Record = 363 [(452, 1.13), (446, 1.21), (35, 1.24), (123, 1.43), (175, 1.54), (484, 1.87), (500, 1.94), (139, 2.02), (479, 2.03), (361, 2.03)]
Record = 364 [(128, 0.63), (40, 1.02), (266, 1.04), (327, 1.05), (156, 1.05), (297, 1.06), (323, 1.08), (317, 1.08), (94, 1.09), (13, 1.09)]
Record = 365 [(387, 0.01), (109, 0.19), (18, 1.0), (389, 1.02), (89, 1.02), (51, 1.03), (340, 1.03), (491, 1.03), (369, 1.04), (45, 1.04)]
Record = 366 [(483, 1.81), (180, 1.86), (168, 1.94), (174, 1.96), (391, 2.01), (456, 2.02), (498, 2.02), (341, 2.02), (290, 2.02), (125, 2.02)]
Record = 367 [(401, 0.0), (140, 0.0), (513, 0.01), (449, 0.01), (511, 0.01), (151, 0.01), (335, 0.01), (211, 0.02), (187, 0.02), (486, 0.02)]
Record = 368 [(255, 0.2), (388, 0.86), (64, 0.91), (408, 0.91), (377, 0.92), (162, 0.95), (403, 0.97), (262, 1.0), (193, 1.02), (85, 1.02)]
Record = 369 [(369, 0.0), (7, 0.0), (340, 0.01), (389, 0.01), (89, 0.01), (491, 0.01), (222, 0.01), (18, 0.02), (230, 0.03), (101, 0.03)]
Record = 370 [(437, 1.05), (197, 1.06), (485, 1.08), (75, 1.08), (319, 1.1), (374, 1.16), (305, 2.0), (71, 2.0), (41, 2.01), (423, 2.01)]
Record = 371 [(461, 0.0), (349, 0.01), (0, 0.02), (27, 0.02), (451, 0.02), (395, 0.02), (246, 0.03), (307, 0.03), (347, 0.03), (30, 0.03)]
Record = 372 [(244, 0.01), (326, 0.01), (22, 0.01), (200, 0.01), (285, 0.02), (474, 0.03), (213, 0.03), (34, 0.05), (223, 0.07), (453, 0.09)]
Record = 373 [(320, 0.01), (226, 0.01), (59, 0.01), (87, 0.01), (283, 0.01), (63, 0.01), (4, 0.02), (357, 0.02), (171, 0.02), (12, 0.02)]
Record = 374 [(75, 0.28), (437, 0.32), (485, 0.41), (319, 0.5), (234, 1.0), (235, 1.06), (360, 1.09), (334, 1.09), (343, 1.1), (409, 1.1)]
Record = 375 [(60, 0.0), (118, 0.01), (263, 0.01), (345, 0.02), (157, 0.02), (159, 0.04), (190, 0.05), (427, 0.06), (315, 0.07), (450, 0.11)]
Record = 376 [(241, 0.0), (475, 0.0), (70, 0.0), (47, 0.0), (347, 0.01), (50, 0.01), (179, 0.01), (26, 0.01), (27, 0.01), (395, 0.01)]
Record = 377 [(162, 0.04), (64, 0.05), (388, 0.05), (408, 0.06), (33, 0.07), (66, 0.08), (193, 0.11), (252, 0.11), (195, 0.13), (262, 0.13)]
Record = 378 [(238, 0.0), (296, 0.09), (8, 0.1), (116, 0.24), (182, 0.24), (359, 0.82), (514, 1.0), (179, 1.0), (147, 1.0), (30, 1.0)]
Record = 379 [(298, 0.77), (515, 1.03), (405, 1.06), (300, 1.29), (394, 1.3), (418, 1.77), (196, 1.77), (383, 1.77), (272, 1.79), (82, 1.8)]
Record = 380 [(435, 0.01), (459, 0.03), (342, 0.04), (42, 0.04), (171, 0.06), (87, 0.08), (4, 0.08), (357, 0.08), (199, 0.08), (283, 0.08)]
Record = 381 [(481, 2.04), (169, 2.25), (414, 2.25), (224, 2.34), (108, 2.4), (516, 2.67), (223, 3.13), (463, 3.15), (34, 3.16), (200, 3.16)]
Record = 382 [(39, 0.15), (119, 0.17), (421, 0.18), (242, 0.19), (393, 0.19), (514, 0.22), (221, 0.22), (97, 0.26), (130, 0.28), (294, 0.33)]
Record = 383 [(418, 0.02), (196, 0.02), (82, 0.05), (515, 0.81), (405, 0.9), (338, 1.0), (348, 1.0), (112, 1.01), (272, 1.01), (501, 1.01)]
Record = 384 [(339, 1.01), (427, 2.01), (317, 2.01), (36, 2.02), (329, 2.02), (327, 2.02), (345, 2.02), (190, 2.02), (263, 2.03), (420, 2.03)]
Record = 385 [(480, 0.01), (420, 1.01), (266, 1.01), (331, 1.01), (239, 1.01), (48, 1.03), (440, 1.04), (352, 1.11), (94, 1.2), (43, 1.35)]
Record = 386 [(498, 0.01), (125, 0.01), (180, 0.04), (290, 0.04), (174, 0.05), (133, 0.06), (341, 0.06), (391, 0.06), (456, 0.07), (52, 0.07)]
Record = 387 [(365, 0.01), (109, 0.19), (18, 1.02), (198, 1.03), (51, 1.04), (340, 1.04), (389, 1.04), (89, 1.04), (491, 1.04), (409, 1.06)]
Record = 388 [(64, 0.01), (408, 0.03), (377, 0.05), (162, 0.08), (262, 0.11), (193, 0.13), (431, 0.13), (195, 0.15), (403, 0.15), (33, 0.16)]
Record = 389 [(89, 0.0), (369, 0.01), (18, 0.01), (340, 0.01), (7, 0.01), (491, 0.01), (45, 0.01), (222, 0.02), (101, 0.03), (230, 0.03)]
Record = 390 [(313, 0.01), (344, 0.02), (100, 0.02), (502, 0.02), (312, 0.02), (270, 0.02), (191, 0.02), (478, 0.03), (92, 0.03), (351, 0.04)]
Record = 391 [(341, 0.01), (456, 0.01), (290, 0.02), (259, 0.02), (180, 0.03), (133, 0.03), (498, 0.04), (14, 0.04), (125, 0.05), (174, 0.06)]
Record = 392 [(15, 0.03), (25, 0.06), (229, 0.08), (20, 0.11), (203, 0.12), (351, 0.13), (267, 0.14), (187, 0.14), (335, 0.16), (486, 0.17)]
Record = 393 [(242, 0.01), (119, 0.01), (39, 0.02), (221, 0.08), (421, 0.09), (130, 0.11), (294, 0.14), (514, 0.15), (97, 0.17), (382, 0.19)]
Record = 394 [(272, 0.95), (300, 1.06), (515, 1.3), (379, 1.3), (405, 1.58), (55, 1.84), (455, 1.95), (383, 2.0), (82, 2.03), (298, 2.03)]
Record = 395 [(0, 0.0), (395, 0.0), (451, 0.0), (113, 0.01), (179, 0.01), (376, 0.01), (347, 0.01), (411, 0.01), (419, 0.01), (30, 0.01)]
Record = 396 [(88, 0.03), (177, 0.14), (115, 1.01), (492, 1.01), (466, 1.02), (72, 1.02), (256, 1.03), (427, 1.03), (345, 1.04), (77, 1.04)]
Record = 397 [(327, 1.02), (444, 1.02), (317, 1.02), (13, 1.02), (48, 1.03), (156, 1.03), (266, 1.03), (239, 1.04), (364, 1.12), (40, 1.22)]
Record = 398 [(471, 0.01), (457, 0.02), (153, 0.02), (493, 0.02), (303, 0.09), (337, 0.6), (216, 1.0), (351, 1.01), (229, 1.01), (478, 1.01)]
Record = 399 [(74, 0.02), (164, 1.02), (326, 1.02), (223, 1.02), (265, 1.03), (506, 1.04), (285, 1.04), (34, 1.05), (200, 1.05), (372, 1.05)]
Record = 400 [(386, 0.22), (174, 0.22), (125, 0.26), (498, 0.32), (290, 0.33), (52, 0.37), (14, 0.42), (133, 0.44), (391, 0.44), (180, 0.44)]
Record = 401 [(401, 0.0), (449, 0.01), (335, 0.01), (140, 0.01), (151, 0.01), (511, 0.01), (211, 0.02), (187, 0.02), (513, 0.02), (486, 0.02)]
Record = 402 [(448, 0.03), (286, 0.06), (202, 0.08), (214, 0.17), (100, 0.21), (478, 0.21), (270, 0.22), (502, 0.22), (313, 0.22), (351, 0.22)]
Record = 403 [(431, 0.02), (31, 0.05), (262, 0.07), (408, 0.09), (233, 0.1), (193, 0.11), (195, 0.13), (388, 0.15), (64, 0.17), (162, 0.24)]
Record = 404 [(328, 0.78), (142, 0.82), (166, 0.96), (53, 1.01), (215, 1.01), (333, 1.03), (281, 1.04), (407, 1.04), (309, 1.05), (148, 1.07)]
Record = 405 [(515, 0.06), (300, 0.48), (196, 0.83), (418, 0.86), (82, 0.89), (383, 0.9), (379, 1.06), (277, 1.07), (358, 1.08), (6, 1.09)]
Record = 406 [(81, 2.2), (49, 2.23), (189, 2.41), (37, 2.42), (2, 2.47), (173, 2.48), (218, 2.69), (336, 2.75), (251, 2.8), (210, 2.93)]
Record = 407 [(281, 0.0), (53, 0.02), (261, 0.09), (148, 0.21), (458, 0.21), (344, 0.78), (270, 0.78), (313, 0.79), (191, 0.79), (390, 0.8)]
Record = 408 [(388, 0.03), (64, 0.04), (262, 0.04), (193, 0.05), (162, 0.05), (195, 0.06), (377, 0.06), (431, 0.07), (233, 0.08), (403, 0.09)]
Record = 409 [(343, 0.01), (334, 0.01), (423, 0.02), (235, 0.02), (305, 0.03), (340, 0.03), (222, 0.03), (230, 0.03), (360, 0.03), (71, 0.03)]
Record = 410 [(284, 0.02), (518, 0.23), (307, 0.29), (188, 0.35), (147, 0.36), (349, 0.36), (30, 0.36), (113, 0.37), (135, 0.37), (419, 0.38)]
Record = 411 [(27, 0.0), (451, 0.0), (113, 0.01), (50, 0.01), (395, 0.01), (179, 0.01), (1, 0.01), (170, 0.01), (188, 0.01), (419, 0.01)]
Record = 412 [(102, 0.01), (104, 0.01), (152, 0.04), (353, 0.05), (497, 0.07), (472, 0.07), (468, 0.07), (143, 0.08), (279, 0.16), (308, 0.49)]
Record = 413 [(236, 0.05), (464, 1.0), (499, 1.01), (227, 1.02), (416, 1.05), (111, 1.06), (84, 1.08), (322, 2.0), (178, 2.0), (105, 2.01)]
Record = 414 [(244, 1.01), (285, 1.01), (22, 1.02), (474, 1.02), (372, 1.03), (200, 1.03), (326, 1.04), (34, 1.05), (213, 1.07), (223, 1.08)]
Record = 415 [(466, 0.03), (160, 0.04), (154, 0.05), (77, 0.05), (256, 0.06), (492, 0.09), (72, 0.1), (115, 0.11), (165, 0.15), (78, 0.16)]
Record = 416 [(464, 0.03), (227, 0.08), (38, 1.01), (106, 1.01), (325, 1.02), (330, 1.02), (269, 1.02), (432, 1.03), (178, 1.03), (429, 1.03)]
Record = 417 [(516, 1.04), (29, 1.07), (224, 1.14), (93, 1.27), (304, 1.89), (158, 2.0), (6, 2.02), (19, 2.08), (515, 2.08), (484, 2.09)]
Record = 418 [(82, 0.01), (383, 0.02), (196, 0.03), (515, 0.77), (405, 0.86), (89, 1.0), (298, 1.0), (491, 1.0), (95, 1.01), (101, 1.01)]
Record = 419 [(188, 0.0), (419, 0.0), (411, 0.01), (395, 0.01), (147, 0.01), (179, 0.01), (451, 0.01), (172, 0.01), (27, 0.01), (30, 0.01)]
Record = 420 [(480, 1.01), (385, 1.01), (266, 1.02), (48, 1.03), (239, 1.03), (440, 1.07), (352, 1.09), (94, 1.25), (43, 1.29), (144, 1.35)]
Record = 421 [(514, 0.03), (221, 0.03), (39, 0.05), (119, 0.06), (97, 0.08), (393, 0.09), (130, 0.1), (242, 0.1), (294, 0.14), (382, 0.18)]
Record = 422 [(24, 0.02), (389, 0.04), (89, 0.04), (369, 0.05), (18, 0.05), (491, 0.05), (45, 0.05), (495, 0.06), (340, 0.07), (7, 0.07)]
Record = 423 [(71, 0.0), (305, 0.01), (230, 0.01), (360, 0.01), (409, 0.02), (7, 0.03), (340, 0.03), (235, 0.03), (222, 0.03), (343, 0.04)]
Record = 424 [(433, 0.01), (280, 0.01), (141, 0.01), (434, 0.02), (505, 0.02), (106, 0.02), (95, 0.02), (269, 0.02), (105, 0.03), (322, 0.03)]
Record = 425 [(479, 0.12), (488, 0.19), (322, 0.22), (424, 0.23), (178, 0.24), (141, 0.25), (105, 0.25), (505, 0.25), (280, 0.25), (112, 0.26)]
Record = 426 [(150, 1.01), (314, 1.01), (11, 1.03), (428, 1.04), (154, 1.07), (160, 1.1), (455, 1.1), (415, 1.1), (65, 1.11), (466, 1.14)]
Record = 427 [(190, 0.0), (345, 0.01), (450, 0.02), (263, 0.02), (315, 0.02), (159, 0.02), (509, 0.03), (157, 0.03), (375, 0.06), (118, 0.06)]
Record = 428 [(150, 0.02), (65, 0.11), (482, 1.02), (426, 1.04), (11, 2.03), (204, 2.04), (314, 2.08), (265, 2.1), (154, 2.16), (302, 2.17)]
Record = 429 [(5, 0.01), (487, 0.01), (432, 0.04), (240, 0.05), (38, 0.05), (269, 0.06), (325, 0.07), (434, 0.08), (112, 0.08), (106, 0.08)]
Record = 430 [(196, 1.34), (383, 1.47), (418, 1.48), (146, 1.49), (82, 1.57), (405, 2.07), (129, 2.13), (123, 2.13), (35, 2.23), (343, 2.24)]
Record = 431 [(403, 0.02), (31, 0.03), (262, 0.05), (408, 0.07), (193, 0.09), (195, 0.09), (233, 0.09), (64, 0.13), (388, 0.13), (54, 0.18)]
Record = 432 [(240, 0.02), (434, 0.02), (269, 0.02), (5, 0.03), (505, 0.03), (95, 0.03), (112, 0.04), (90, 0.04), (424, 0.04), (106, 0.04)]
Record = 433 [(141, 0.0), (280, 0.01), (424, 0.01), (106, 0.01), (178, 0.02), (325, 0.02), (105, 0.02), (322, 0.02), (38, 0.03), (269, 0.03)]
Record = 434 [(505, 0.0), (95, 0.0), (112, 0.01), (269, 0.01), (432, 0.02), (338, 0.02), (424, 0.02), (240, 0.03), (141, 0.04), (322, 0.04)]
Record = 435 [(342, 0.01), (42, 0.01), (380, 0.01), (459, 0.03), (171, 0.04), (137, 0.05), (320, 0.06), (4, 0.06), (87, 0.06), (63, 0.06)]
Record = 436 [(50, 0.0), (475, 0.0), (1, 0.01), (451, 0.01), (70, 0.01), (241, 0.01), (376, 0.01), (9, 0.01), (411, 0.01), (47, 0.01)]
Record = 437 [(485, 0.01), (75, 0.02), (319, 0.03), (374, 0.32), (465, 1.01), (491, 1.01), (438, 1.01), (474, 1.01), (348, 1.01), (101, 1.01)]
Record = 438 [(465, 0.01), (16, 1.01), (293, 1.01), (75, 1.01), (437, 1.01), (508, 1.02), (485, 1.03), (288, 1.05), (319, 1.07), (374, 1.24)]
Record = 439 [(122, 0.16), (305, 1.01), (340, 1.01), (30, 1.01), (230, 1.01), (71, 1.01), (360, 1.01), (423, 1.01), (222, 1.01), (7, 1.02)]
Record = 440 [(352, 0.26), (358, 0.82), (316, 1.01), (323, 1.02), (196, 1.02), (418, 1.04), (357, 1.04), (315, 1.04), (283, 1.04), (4, 1.04)]
Record = 441 [(264, 0.01), (273, 0.02), (318, 0.04), (355, 0.05), (212, 0.21), (353, 1.0), (468, 1.01), (472, 1.02), (152, 1.02), (81, 1.04)]
Record = 442 [(50, 1.01), (376, 1.01), (9, 1.01), (475, 1.01), (172, 1.01), (47, 1.01), (411, 1.02), (70, 1.02), (26, 1.02), (46, 1.02)]
Record = 443 [(98, 0.02), (134, 0.02), (247, 0.03), (305, 0.04), (230, 0.04), (71, 0.04), (7, 0.04), (222, 0.04), (369, 0.04), (45, 0.05)]
Record = 444 [(397, 1.02), (266, 2.0), (239, 2.01), (13, 2.02), (317, 2.03), (327, 2.03), (156, 2.03), (48, 2.04), (364, 2.07), (40, 2.13)]
Record = 445 [(518, 0.05), (349, 0.07), (307, 0.08), (1, 0.11), (170, 0.11), (10, 0.11), (371, 0.11), (461, 0.11), (186, 0.12), (411, 0.13)]
Record = 446 [(452, 0.12), (484, 0.86), (192, 1.02), (155, 1.02), (288, 1.04), (338, 1.04), (90, 1.06), (488, 1.07), (112, 1.07), (208, 1.08)]
Record = 447 [(10, 0.01), (260, 0.02), (186, 0.02), (1, 0.03), (50, 0.03), (436, 0.03), (9, 0.04), (170, 0.04), (475, 0.04), (510, 0.04)]
Record = 448 [(402, 0.03), (286, 0.07), (344, 0.13), (270, 0.13), (313, 0.14), (191, 0.14), (312, 0.15), (390, 0.15), (502, 0.15), (202, 0.15)]
Record = 449 [(513, 0.0), (511, 0.0), (401, 0.01), (86, 0.01), (241, 0.01), (209, 0.01), (140, 0.01), (367, 0.01), (0, 0.02), (478, 0.02)]
Record = 450 [(315, 0.01), (190, 0.01), (427, 0.02), (509, 0.02), (159, 0.02), (345, 0.04), (316, 0.04), (263, 0.06), (157, 0.07), (375, 0.11)]
Record = 451 [(0, 0.0), (27, 0.0), (395, 0.0), (411, 0.0), (1, 0.01), (50, 0.01), (347, 0.01), (376, 0.01), (419, 0.01), (475, 0.01)]
Record = 452 [(446, 0.12), (484, 0.81), (432, 1.0), (208, 1.0), (434, 1.01), (293, 1.01), (269, 1.01), (95, 1.01), (16, 1.02), (505, 1.02)]
Record = 453 [(213, 0.07), (372, 0.09), (244, 0.09), (474, 0.1), (22, 0.11), (285, 0.12), (326, 0.14), (200, 0.14), (34, 0.22), (223, 0.29)]
Record = 454 [(155, 1.07), (208, 1.11), (470, 1.21), (189, 1.8), (500, 1.99), (266, 2.03), (199, 2.05), (482, 2.06), (218, 2.06), (4, 2.06)]
Record = 455 [(272, 1.01), (345, 1.01), (331, 1.01), (427, 1.02), (375, 1.02), (118, 1.02), (263, 1.02), (157, 1.02), (190, 1.02), (159, 1.02)]
Record = 456 [(341, 0.0), (290, 0.01), (259, 0.01), (391, 0.01), (133, 0.02), (180, 0.04), (498, 0.05), (386, 0.07), (125, 0.07), (174, 0.07)]
Record = 457 [(153, 0.0), (471, 0.02), (398, 0.02), (303, 0.05), (493, 0.06), (337, 0.61), (401, 1.0), (130, 1.0), (8, 1.0), (335, 1.0)]
Record = 458 [(148, 0.04), (53, 0.12), (407, 0.21), (281, 0.21), (261, 0.26), (371, 0.77), (349, 0.77), (461, 0.77), (307, 0.79), (246, 0.8)]
Record = 459 [(435, 0.03), (380, 0.03), (342, 0.06), (42, 0.07), (137, 0.13), (171, 0.13), (4, 0.15), (87, 0.15), (199, 0.15), (283, 0.17)]
Record = 460 [(274, 0.02), (271, 0.15), (380, 1.0), (435, 1.01), (42, 1.02), (342, 1.03), (183, 1.03), (136, 1.03), (459, 1.04), (171, 1.05)]
Record = 461 [(461, 0.0), (349, 0.01), (0, 0.02), (395, 0.02), (347, 0.02), (27, 0.02), (451, 0.02), (30, 0.03), (307, 0.03), (411, 0.03)]
Record = 462 [(72, 0.33), (115, 0.35), (77, 0.44), (466, 0.47), (160, 0.48), (78, 0.48), (492, 0.49), (256, 0.61), (165, 0.66), (154, 0.69)]
Record = 463 [(108, 1.09), (28, 1.13), (223, 1.26), (34, 1.27), (361, 1.27), (481, 1.3), (399, 1.32), (285, 1.32), (83, 1.34), (200, 1.34)]
Record = 464 [(227, 0.02), (416, 0.03), (178, 1.0), (325, 1.0), (322, 1.0), (413, 1.0), (141, 1.01), (38, 1.01), (105, 1.01), (106, 1.01)]
Record = 465 [(438, 0.01), (437, 1.01), (293, 1.02), (75, 1.02), (16, 1.03), (485, 1.03), (319, 1.05), (508, 1.05), (288, 1.07), (374, 1.3)]
Record = 466 [(160, 0.02), (77, 0.02), (72, 0.03), (415, 0.03), (115, 0.04), (256, 0.05), (492, 0.05), (154, 0.08), (78, 0.12), (165, 0.15)]
Record = 467 [(310, 0.01), (473, 0.01), (205, 0.01), (110, 0.02), (246, 0.03), (332, 0.03), (220, 0.04), (486, 0.06), (140, 0.07), (335, 0.07)]
Record = 468 [(353, 0.01), (472, 0.04), (102, 0.04), (152, 0.04), (104, 0.06), (412, 0.07), (497, 0.09), (143, 0.09), (279, 0.12), (308, 0.31)]
Record = 469 [(309, 0.01), (215, 0.1), (333, 0.1), (225, 0.11), (477, 0.45), (107, 0.85), (407, 1.01), (281, 1.03), (194, 1.04), (53, 1.06)]
